'_preisstaffel_nr'|'artikel_id'|'farb_nr'|'groesse'|'vk_preis'|'aktionspreis'|'von_datum'|'bis_datum'|'staffel_1'|'staffel_2'|'staffel_3'|'staffel_4'|'staffel_5'|'vk_1'|'vk_2'|'vk_3'|'vk_4'|'vk_5'|'rabatt_1'|'empfohlener_VK'
'1'|'167'|'0000'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0001'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0001'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0001'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0001'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0006'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0006'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0006'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0006'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0042'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0042'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0042'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0042'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0105'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0105'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0105'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'167'|'0105'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'17'|'0027'|'L'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'17'|'0027'|'M'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'17'|'0027'|'S'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'17'|'0027'|'XS'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'175'|'0138'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0138'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0138'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0138'|'XS'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0139'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0139'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0139'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'175'|'0139'|'XS'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'176'|'0037'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0037'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0037'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0037'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0140'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0140'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0140'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'176'|'0140'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'177'|'0035'|'L'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0035'|'M'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0035'|'S'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0035'|'XS'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0140'|'L'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0140'|'M'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0140'|'S'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'177'|'0140'|'XS'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'159.000'
'1'|'178'|'0029'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0029'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0029'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0029'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0138'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0138'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0138'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'178'|'0138'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'179'|'0013'|'L'|'52.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'52.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'139.000'
'1'|'179'|'0013'|'M'|'52.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'52.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'139.000'
'1'|'179'|'0013'|'S'|'52.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'52.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'139.000'
'1'|'179'|'0013'|'XS'|'52.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'52.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'139.000'
'1'|'18'|'0028'|'OS'|'26.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'26.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'69.000'
'1'|'180'|'0138'|'L'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'180'|'0138'|'M'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'180'|'0138'|'S'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'180'|'0138'|'XS'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'181'|'0140'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'181'|'0140'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'181'|'0140'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'181'|'0140'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'182'|'0035'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'182'|'0035'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'182'|'0035'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'182'|'0035'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'183'|'0141'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'183'|'0141'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'183'|'0141'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'183'|'0141'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'184'|'0013'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'184'|'0013'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'184'|'0013'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'184'|'0013'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'186'|'0035'|'L'|'218.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'218.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'589.000'
'1'|'186'|'0035'|'M'|'218.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'218.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'589.000'
'1'|'186'|'0035'|'S'|'218.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'218.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'589.000'
'1'|'186'|'0035'|'XS'|'218.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'218.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'589.000'
'1'|'187'|'0000'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'187'|'0000'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'187'|'0000'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'187'|'0000'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'188'|'0035'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'188'|'0035'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'188'|'0035'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'188'|'0035'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'19'|'0000'|'L'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'19'|'0000'|'M'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'19'|'0000'|'S'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'19'|'0000'|'XS'|'92.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'92.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'249.000'
'1'|'190'|'0029'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0029'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0029'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0029'|'XS'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0040'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0040'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'190'|'0040'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
